item_id,client_id,created_at,name,gender,dob,email,phone,channel,first_contact,lat,lon,location_name,created_at_client,item_name,price,category,image_url,inventory
10034,100005145,2021-02-04 16:00:30.281198,Liv Khatbe,Female,2003-06-03,liv.khatbe@fakeemail.com,9841254311,Google Search,browser,27.7123,85.337,Rudramati Marg,2021-02-04 05:56:32.786282,OnePlus 8T (8+128GB),78999,Phone,https://dummyimage.com/600x400/000/fff&text=OnePlus+8T+(8+128GB),35
10034,100006077,2021-04-28 02:01:48.402775,Sushant Chaudary,Male,2000-10-30,sushant.chaudary@fakeemail.com,9841464358,Other,browser,27.7012,85.308,Nishthananda Marg,2021-02-24 11:47:18.442650,OnePlus 8T (8+128GB),78999,Phone,https://dummyimage.com/600x400/000/fff&text=OnePlus+8T+(8+128GB),35
10034,100006586,2021-08-10 01:11:34.494269,Finjo Kanodia,Male,1996-03-10,finjo.kanodia@fakeemail.com,9841702875,Word of Mouth,browser,27.6696,85.3115,Ekantakuna Rd,2021-03-07 05:35:19.813497,OnePlus 8T (8+128GB),78999,Phone,https://dummyimage.com/600x400/000/fff&text=OnePlus+8T+(8+128GB),35
10034,100008084,2021-07-31 17:33:08.932850,Sabin Sharpa,Other,2002-05-03,sabin.sharpa@fakeemail.com,9841699653,Word of Mouth,browser,27.6518,85.3183,Nakhipot Chowk,2021-04-05 02:13:57.317122,OnePlus 8T (8+128GB),78999,Phone,https://dummyimage.com/600x400/000/fff&text=OnePlus+8T+(8+128GB),35
10034,100009074,2021-04-23 10:58:08.640253,Sahil Amgain,Male,1976-12-09,sahil.amgain@fakeemail.com,9841008282,Word of Mouth,app,27.6941,85.3138,United World Trade Centre,2021-04-23 10:55:04.684040,OnePlus 8T (8+128GB),78999,Phone,https://dummyimage.com/600x400/000/fff&text=OnePlus+8T+(8+128GB),35
10034,100009658,2021-08-28 22:02:56.530181,Asisnero Chimouriya,Male,1975-06-16,asisnero.chimouriya@fakeemail.com,9841731746,Other,browser,27.7085,85.3261,Kamal Marg,2021-05-04 01:44:30.906582,OnePlus 8T (8+128GB),78999,Phone,https://dummyimage.com/600x400/000/fff&text=OnePlus+8T+(8+128GB),35
10034,100009905,2021-05-08 20:33:09.778857,Pashupati Khuna,Prefer not to say,2004-03-03,pashupati.khuna@fakeemail.com,9841014652,Google Search,browser,27.7233,85.2947,Banasthali,2021-05-08 17:57:38.992481,OnePlus 8T (8+128GB),78999,Phone,https://dummyimage.com/600x400/000/fff&text=OnePlus+8T+(8+128GB),35
10034,100010722,2021-08-19 12:52:04.747325,Pusendra Khapung,Male,1996-12-30,pusendra.khapung@fakeemail.com,9841965273,Google Search,app,27.6834,85.3071,Shanti Marg,2021-05-22 00:51:52.609163,OnePlus 8T (8+128GB),78999,Phone,https://dummyimage.com/600x400/000/fff&text=OnePlus+8T+(8+128GB),35
10034,100010797,2021-05-23 17:04:44.223647,Pralhad Bhochhiboya,Male,2000-12-19,pralhad.bhochhiboya@fakeemail.com,9841312498,Facebook/Ads,browser,27.6857,85.2981,Kuleshwor Road,2021-05-23 10:32:21.895581,OnePlus 8T (8+128GB),78999,Phone,https://dummyimage.com/600x400/000/fff&text=OnePlus+8T+(8+128GB),35
10034,100011096,2021-08-13 03:28:51.361108,Eyrum Tumbapo,Female,1975-01-31,eyrum.tumbapo@fakeemail.com,9841269049,Facebook/Ads,browser,27.7554,85.3264,Dhapasi 09,2021-05-29 02:57:35.101674,OnePlus 8T (8+128GB),78999,Phone,https://dummyimage.com/600x400/000/fff&text=OnePlus+8T+(8+128GB),35
10034,100012358,2021-07-30 12:40:47.993583,Sabin Gangol,Male,1998-03-30,sabin.gangol@fakeemail.com,9841431667,Facebook/Ads,app,27.7352,85.3183,Ring Road,2021-06-18 07:23:25.278236,OnePlus 8T (8+128GB),78999,Phone,https://dummyimage.com/600x400/000/fff&text=OnePlus+8T+(8+128GB),35
10034,100013875,2021-07-10 17:15:19.842416,Riyane Pakwan,Female,2000-06-11,riyane.pakwan@fakeemail.com,9841429804,Google Search,browser,27.7027,85.3223,Putalisadak,2021-07-07 01:38:22.666084,OnePlus 8T (8+128GB),78999,Phone,https://dummyimage.com/600x400/000/fff&text=OnePlus+8T+(8+128GB),35
10034,100014192,2021-08-07 15:48:52.861347,Mahima Ganwale,Female,2004-04-13,mahima.ganwale@fakeemail.com,9841975449,Google Search,browser,27.6983,85.3382,Devkota Sadak,2021-07-09 16:12:49.684472,OnePlus 8T (8+128GB),78999,Phone,https://dummyimage.com/600x400/000/fff&text=OnePlus+8T+(8+128GB),35
10034,100020171,2021-08-21 05:21:15.854740,Bibhas Khaki,Male,2006-01-31,bibhas.khaki@fakeemail.com,9841924326,Other,browser,27.7083,85.3253,Kamal Margha,2021-08-21 03:00:18.107082,OnePlus 8T (8+128GB),78999,Phone,https://dummyimage.com/600x400/000/fff&text=OnePlus+8T+(8+128GB),35
10035,100000254,2020-09-13 09:58:57.912030,Satish Upadhyay,Male,2002-11-12,satish.upadhyay@fakeemail.com,9841789375,Facebook/Ads,browser,27.6825,85.315,Maitri Marg,2020-09-12 11:34:02.731691,"ZenBook Pro Duo UX582LR (15.6” 4K OLED Touch + 14” 4K OLED, Intel i9-10980H, RTX 3070, 32GB, 1TB SSD)",488880,Laptop,"https://dummyimage.com/600x400/000/fff&text=ZenBook+Pro+Duo+UX582LR+(15.6”+4K+OLED+Touch+++14”+4K+OLED,+Intel+i9-10980H,+RTX+3070,+32GB,+1TB+SSD)",59
10035,100000271,2020-09-28 21:25:46.037244,Nischal Sharpa,Male,2003-07-17,nischal.sharpa@fakeemail.com,9841127309,Word of Mouth,browser,27.7455,85.3168,Baniyatar Rd 8,2020-09-13 02:16:11.529680,"ZenBook Pro Duo UX582LR (15.6” 4K OLED Touch + 14” 4K OLED, Intel i9-10980H, RTX 3070, 32GB, 1TB SSD)",488880,Laptop,"https://dummyimage.com/600x400/000/fff&text=ZenBook+Pro+Duo+UX582LR+(15.6”+4K+OLED+Touch+++14”+4K+OLED,+Intel+i9-10980H,+RTX+3070,+32GB,+1TB+SSD)",59
10035,100000391,2020-09-26 02:26:02.641424,Yuki Kattel,Male,2000-10-11,yuki.kattel@fakeemail.com,9841235892,Google Search,browser,27.6945,85.3205,Madan Bhandari Road,2020-09-19 05:52:44.136857,"ZenBook Pro Duo UX582LR (15.6” 4K OLED Touch + 14” 4K OLED, Intel i9-10980H, RTX 3070, 32GB, 1TB SSD)",488880,Laptop,"https://dummyimage.com/600x400/000/fff&text=ZenBook+Pro+Duo+UX582LR+(15.6”+4K+OLED+Touch+++14”+4K+OLED,+Intel+i9-10980H,+RTX+3070,+32GB,+1TB+SSD)",59
10035,100000425,2020-12-16 19:33:03.531920,Prasad Pasakhala,Male,1989-01-06,prasad.pasakhala@fakeemail.com,9841374926,Google Search,browser,27.6699,85.328,Nuga Luhiti Rd,2020-09-20 06:11:09.333143,"ZenBook Pro Duo UX582LR (15.6” 4K OLED Touch + 14” 4K OLED, Intel i9-10980H, RTX 3070, 32GB, 1TB SSD)",488880,Laptop,"https://dummyimage.com/600x400/000/fff&text=ZenBook+Pro+Duo+UX582LR+(15.6”+4K+OLED+Touch+++14”+4K+OLED,+Intel+i9-10980H,+RTX+3070,+32GB,+1TB+SSD)",59
10035,100000778,2020-12-23 06:16:09.589838,Mitra mani Marahata,Male,2005-06-27,mitra.mani@fakeemail.com,9841428983,Word of Mouth,browser,27.7183,85.3189,Barista Lavazza,2020-10-04 02:02:37.479917,"ZenBook Pro Duo UX582LR (15.6” 4K OLED Touch + 14” 4K OLED, Intel i9-10980H, RTX 3070, 32GB, 1TB SSD)",488880,Laptop,"https://dummyimage.com/600x400/000/fff&text=ZenBook+Pro+Duo+UX582LR+(15.6”+4K+OLED+Touch+++14”+4K+OLED,+Intel+i9-10980H,+RTX+3070,+32GB,+1TB+SSD)",59
10035,100001048,2021-02-21 11:47:27.553038,Rohit Chimauriya,Male,2001-02-25,rohit.chimauriya@fakeemail.com,9841189755,Google Search,browser,27.7386,85.3272,Yeti Events And Conference Center,2020-10-15 21:00:07.247931,"ZenBook Pro Duo UX582LR (15.6” 4K OLED Touch + 14” 4K OLED, Intel i9-10980H, RTX 3070, 32GB, 1TB SSD)",488880,Laptop,"https://dummyimage.com/600x400/000/fff&text=ZenBook+Pro+Duo+UX582LR+(15.6”+4K+OLED+Touch+++14”+4K+OLED,+Intel+i9-10980H,+RTX+3070,+32GB,+1TB+SSD)",59
10035,100001462,2020-12-10 05:29:03.217735,Anjan Piya,Male,1996-05-07,anjan.piya@fakeemail.com,9841547224,Word of Mouth,app,27.7417,85.3399,Embassy of Australia,2020-10-28 01:32:30.968414,"ZenBook Pro Duo UX582LR (15.6” 4K OLED Touch + 14” 4K OLED, Intel i9-10980H, RTX 3070, 32GB, 1TB SSD)",488880,Laptop,"https://dummyimage.com/600x400/000/fff&text=ZenBook+Pro+Duo+UX582LR+(15.6”+4K+OLED+Touch+++14”+4K+OLED,+Intel+i9-10980H,+RTX+3070,+32GB,+1TB+SSD)",59
10035,100001851,2021-06-27 22:37:13.414188,Kamal Kshsretri,Male,2000-04-09,kamal.kshsretri@fakeemail.com,9841431510,Facebook/Ads,browser,27.682,85.306,Millennium House,2020-11-10 22:37:09.009283,"ZenBook Pro Duo UX582LR (15.6” 4K OLED Touch + 14” 4K OLED, Intel i9-10980H, RTX 3070, 32GB, 1TB SSD)",488880,Laptop,"https://dummyimage.com/600x400/000/fff&text=ZenBook+Pro+Duo+UX582LR+(15.6”+4K+OLED+Touch+++14”+4K+OLED,+Intel+i9-10980H,+RTX+3070,+32GB,+1TB+SSD)",59
10035,100001974,2020-11-13 22:12:24.333847,Santosh Paradhananga,Male,1984-07-16,santosh.paradhananga@fakeemail.com,9841900864,Word of Mouth,app,27.7427,85.3034,Eureka School,2020-11-13 05:20:49.053282,"ZenBook Pro Duo UX582LR (15.6” 4K OLED Touch + 14” 4K OLED, Intel i9-10980H, RTX 3070, 32GB, 1TB SSD)",488880,Laptop,"https://dummyimage.com/600x400/000/fff&text=ZenBook+Pro+Duo+UX582LR+(15.6”+4K+OLED+Touch+++14”+4K+OLED,+Intel+i9-10980H,+RTX+3070,+32GB,+1TB+SSD)",59
10035,100002095,2021-04-03 01:32:47.151548,Sanjeev Tumba,Male,1998-08-16,sanjeev.tumba@fakeemail.com,9841341964,Facebook/Ads,browser,27.6812,85.3066,Milap Rd,2020-11-17 11:41:07.187150,"ZenBook Pro Duo UX582LR (15.6” 4K OLED Touch + 14” 4K OLED, Intel i9-10980H, RTX 3070, 32GB, 1TB SSD)",488880,Laptop,"https://dummyimage.com/600x400/000/fff&text=ZenBook+Pro+Duo+UX582LR+(15.6”+4K+OLED+Touch+++14”+4K+OLED,+Intel+i9-10980H,+RTX+3070,+32GB,+1TB+SSD)",59
10035,100002521,2021-08-28 16:56:11.975562,Reshma Dholi,Female,2001-03-13,reshma.dholi@fakeemail.com,9841514756,Facebook/Ads,browser,27.6884,85.3219,Thapathali,2020-11-30 10:13:10.274950,"ZenBook Pro Duo UX582LR (15.6” 4K OLED Touch + 14” 4K OLED, Intel i9-10980H, RTX 3070, 32GB, 1TB SSD)",488880,Laptop,"https://dummyimage.com/600x400/000/fff&text=ZenBook+Pro+Duo+UX582LR+(15.6”+4K+OLED+Touch+++14”+4K+OLED,+Intel+i9-10980H,+RTX+3070,+32GB,+1TB+SSD)",59
10035,100003141,2021-05-13 04:14:12.859657,Aditya Pahadee,Male,1991-12-02,aditya.pahadee@fakeemail.com,9841607402,Facebook/Ads,browser,27.7004,85.339,Devkota Sadak,2020-12-18 13:25:43.698851,"ZenBook Pro Duo UX582LR (15.6” 4K OLED Touch + 14” 4K OLED, Intel i9-10980H, RTX 3070, 32GB, 1TB SSD)",488880,Laptop,"https://dummyimage.com/600x400/000/fff&text=ZenBook+Pro+Duo+UX582LR+(15.6”+4K+OLED+Touch+++14”+4K+OLED,+Intel+i9-10980H,+RTX+3070,+32GB,+1TB+SSD)",59
10035,100003994,2021-03-19 02:25:40.558931,Sunita Raut,Other,1997-06-19,sunita.raut@fakeemail.com,9841450552,Facebook/Ads,browser,27.7201,85.3264,Gyandeep Marg,2021-01-08 01:56:14.158921,"ZenBook Pro Duo UX582LR (15.6” 4K OLED Touch + 14” 4K OLED, Intel i9-10980H, RTX 3070, 32GB, 1TB SSD)",488880,Laptop,"https://dummyimage.com/600x400/000/fff&text=ZenBook+Pro+Duo+UX582LR+(15.6”+4K+OLED+Touch+++14”+4K+OLED,+Intel+i9-10980H,+RTX+3070,+32GB,+1TB+SSD)",59
10035,100004804,2021-02-14 07:04:58.186482,Reeya Sangraula,Female,1998-02-07,reeya.sangraula@fakeemail.com,9841249203,Google Search,browser,27.7034,85.3054,Paropakar Marg,2021-01-27 22:01:38.363748,"ZenBook Pro Duo UX582LR (15.6” 4K OLED Touch + 14” 4K OLED, Intel i9-10980H, RTX 3070, 32GB, 1TB SSD)",488880,Laptop,"https://dummyimage.com/600x400/000/fff&text=ZenBook+Pro+Duo+UX582LR+(15.6”+4K+OLED+Touch+++14”+4K+OLED,+Intel+i9-10980H,+RTX+3070,+32GB,+1TB+SSD)",59
10035,100005838,2021-02-19 21:32:30.807040,Prati Bhaumik,Female,1997-09-03,prati.bhaumik@fakeemail.com,9841301686,Facebook/Ads,browser,27.7002,85.2974,Machchindra Ajima Marg,2021-02-19 19:58:47.186857,"ZenBook Pro Duo UX582LR (15.6” 4K OLED Touch + 14” 4K OLED, Intel i9-10980H, RTX 3070, 32GB, 1TB SSD)",488880,Laptop,"https://dummyimage.com/600x400/000/fff&text=ZenBook+Pro+Duo+UX582LR+(15.6”+4K+OLED+Touch+++14”+4K+OLED,+Intel+i9-10980H,+RTX+3070,+32GB,+1TB+SSD)",59
10035,100006061,2021-06-21 04:48:11.711846,Vivi Rajopadhyaye,Female,2008-08-22,vivi.rajopadhyaye@fakeemail.com,9841551927,Facebook/Ads,browser,27.7342,85.3173,Samakhushi - Ranibari Rd,2021-02-24 03:50:13.247185,"ZenBook Pro Duo UX582LR (15.6” 4K OLED Touch + 14” 4K OLED, Intel i9-10980H, RTX 3070, 32GB, 1TB SSD)",488880,Laptop,"https://dummyimage.com/600x400/000/fff&text=ZenBook+Pro+Duo+UX582LR+(15.6”+4K+OLED+Touch+++14”+4K+OLED,+Intel+i9-10980H,+RTX+3070,+32GB,+1TB+SSD)",59
10035,100011693,2021-06-08 00:07:33.186486,Lune Ghinanj,Female,2004-01-10,lune.ghinanj@fakeemail.com,9841334910,Facebook/Ads,browser,27.7146,85.2932,Swayambhu Cir Rd,2021-06-07 04:53:14.780672,"ZenBook Pro Duo UX582LR (15.6” 4K OLED Touch + 14” 4K OLED, Intel i9-10980H, RTX 3070, 32GB, 1TB SSD)",488880,Laptop,"https://dummyimage.com/600x400/000/fff&text=ZenBook+Pro+Duo+UX582LR+(15.6”+4K+OLED+Touch+++14”+4K+OLED,+Intel+i9-10980H,+RTX+3070,+32GB,+1TB+SSD)",59
10035,100011803,2021-06-09 10:14:32.356268,Kaushal Alemagar,Male,1991-06-23,kaushal.alemagar@fakeemail.com,9841665041,Google Search,browser,27.6759,85.3145,Jhamsikhel Road,2021-06-09 03:43:53.173271,"ZenBook Pro Duo UX582LR (15.6” 4K OLED Touch + 14” 4K OLED, Intel i9-10980H, RTX 3070, 32GB, 1TB SSD)",488880,Laptop,"https://dummyimage.com/600x400/000/fff&text=ZenBook+Pro+Duo+UX582LR+(15.6”+4K+OLED+Touch+++14”+4K+OLED,+Intel+i9-10980H,+RTX+3070,+32GB,+1TB+SSD)",59
10035,100013995,2021-07-07 06:24:41.175183,Nisu Amgain,Female,2004-12-11,nisu.amgain@fakeemail.com,9841475651,Other,browser,27.7132,85.3464,Guru Marga,2021-07-07 03:10:29.730416,"ZenBook Pro Duo UX582LR (15.6” 4K OLED Touch + 14” 4K OLED, Intel i9-10980H, RTX 3070, 32GB, 1TB SSD)",488880,Laptop,"https://dummyimage.com/600x400/000/fff&text=ZenBook+Pro+Duo+UX582LR+(15.6”+4K+OLED+Touch+++14”+4K+OLED,+Intel+i9-10980H,+RTX+3070,+32GB,+1TB+SSD)",59
10036,100000897,2021-02-13 12:49:14.139593,Roshika Sunchury,Female,1997-03-23,roshika.sunchury@fakeemail.com,9841501719,Other,browser,27.6879,85.3141,SIRVATARA HOUSE,2020-10-09 16:50:28.269099,Canon EOS M100,60990,Camera,https://dummyimage.com/600x400/000/fff&text=Canon+EOS+M100,33
10036,100000941,2021-01-02 00:14:39.403860,Peter Cheetri,Male,1998-10-17,peter.cheetri@fakeemail.com,9841574138,Facebook/Ads,browser,27.6902,85.3227,Prasuti Griha Marg,2020-10-11 14:11:39.339152,Canon EOS M100,60990,Camera,https://dummyimage.com/600x400/000/fff&text=Canon+EOS+M100,33
10036,100001848,2020-11-09 07:38:43.441142,Ameesh Nhemaphuki,Male,2001-04-15,ameesh.nhemaphuki@fakeemail.com,9841191053,Other,browser,27.7117,85.3215,Lalupate Marg,2020-11-09 07:11:08.252480,Canon EOS M100,60990,Camera,https://dummyimage.com/600x400/000/fff&text=Canon+EOS+M100,33
10036,100002725,2020-12-07 00:12:49.659990,Liv Shilpkar,Female,1991-10-28,liv.shilpkar@fakeemail.com,9841707353,Google Search,browser,27.7069,85.2998,Mero Mazzako Karyalaya ( ???? ??????? ???????? ),2020-12-06 22:57:40.978336,Canon EOS M100,60990,Camera,https://dummyimage.com/600x400/000/fff&text=Canon+EOS+M100,33
10036,100002974,2021-02-05 03:36:35.372015,Glitch Lamichane,Male,1998-07-05,glitch.lamichane@fakeemail.com,9841715574,Facebook/Ads,browser,27.7287,85.3608,Nilgiri Marga,2020-12-13 03:53:50.500140,Canon EOS M100,60990,Camera,https://dummyimage.com/600x400/000/fff&text=Canon+EOS+M100,33
10036,100003237,2021-04-28 01:54:57.185733,Santoshi Mukhia,Female,2006-10-25,santoshi.mukhia@fakeemail.com,9841149797,Other,app,27.6896,85.3356,Devkota Sadak,2020-12-20 06:57:56.963954,Canon EOS M100,60990,Camera,https://dummyimage.com/600x400/000/fff&text=Canon+EOS+M100,33
10036,100003330,2021-03-26 16:13:20.235319,Riyane Ukyab,Other,2001-03-08,riyane.ukyab@fakeemail.com,9841305005,Facebook/Ads,browser,27.678,85.3129,Jawalakhel,2020-12-22 04:57:53.739923,Canon EOS M100,60990,Camera,https://dummyimage.com/600x400/000/fff&text=Canon+EOS+M100,33
10036,100003414,2021-02-18 10:44:48.533180,Ayus Chitlangiya,Male,2005-01-21,ayus.chitlangiya@fakeemail.com,9841325183,Facebook/Ads,browser,27.6839,85.3396,Alok Nagar Marg,2020-12-25 15:01:14.669614,Canon EOS M100,60990,Camera,https://dummyimage.com/600x400/000/fff&text=Canon+EOS+M100,33
10036,100003563,2021-03-11 19:27:13.727327,Palisha Maleku,Female,2004-08-07,palisha.maleku@fakeemail.com,9841052597,Facebook/Ads,app,27.679,85.3159,Pulchowk Rd,2020-12-27 08:50:14.764369,Canon EOS M100,60990,Camera,https://dummyimage.com/600x400/000/fff&text=Canon+EOS+M100,33
10036,100003802,2021-01-17 16:08:48.459822,Krishna Jimba,Male,2007-05-14,krishna.jimba@fakeemail.com,9841065225,Facebook/Ads,browser,27.7266,85.3074,Himalchuli Cafe,2021-01-01 01:12:47.579306,Canon EOS M100,60990,Camera,https://dummyimage.com/600x400/000/fff&text=Canon+EOS+M100,33
10036,100003819,2021-02-24 13:37:22.466672,Liv Bhetwal,Prefer not to say,2005-06-12,liv.bhetwal@fakeemail.com,9841930934,Other,browser,27.6919,85.3313,Himalaya Grind Barista Coffee School,2021-01-01 07:53:02.590004,Canon EOS M100,60990,Camera,https://dummyimage.com/600x400/000/fff&text=Canon+EOS+M100,33
10036,100004054,2021-01-09 03:36:47.369285,Lune Sarawagi,Female,2003-11-28,lune.sarawagi@fakeemail.com,9841661208,Facebook/Ads,browser,27.7005,85.3119,Dharahara,2021-01-09 00:49:01.513130,Canon EOS M100,60990,Camera,https://dummyimage.com/600x400/000/fff&text=Canon+EOS+M100,33
10036,100004387,2021-02-18 18:29:28.849071,Jason Siddiki,Male,2003-11-04,jason.siddiki@fakeemail.com,9841730763,Google Search,browser,27.7077,85.3073,Naradevi Temple,2021-01-17 06:46:21.488221,Canon EOS M100,60990,Camera,https://dummyimage.com/600x400/000/fff&text=Canon+EOS+M100,33
10036,100004525,2021-01-25 01:56:33.031596,Rasila Baiju,Female,2003-12-15,rasila.baiju@fakeemail.com,9841982703,Facebook/Ads,app,27.6718,85.3108,Social Aves,2021-01-21 20:14:57.872037,Canon EOS M100,60990,Camera,https://dummyimage.com/600x400/000/fff&text=Canon+EOS+M100,33
10036,100005298,2021-06-02 22:21:43.220298,Eyrum Pote,Female,2005-08-07,eyrum.pote@fakeemail.com,9841260545,Other,browser,27.6884,85.3248,Rajesh Marg,2021-02-08 18:33:10.606841,Canon EOS M100,60990,Camera,https://dummyimage.com/600x400/000/fff&text=Canon+EOS+M100,33
10036,100005738,2021-06-17 03:18:45.315502,Bibek Mansoor,Male,1997-12-15,bibek.mansoor@fakeemail.com,9841470077,Other,browser,27.6823,85.3159,Cafe U,2021-02-17 11:56:09.535826,Canon EOS M100,60990,Camera,https://dummyimage.com/600x400/000/fff&text=Canon+EOS+M100,33
10036,100006223,2021-02-27 18:17:53.429409,Liv Khan,Female,1991-02-22,liv.khan@fakeemail.com,9841857327,Facebook/Ads,browser,27.6941,85.3227,Tanka Prasad Ghumti Sadak,2021-02-27 12:13:21.163930,Canon EOS M100,60990,Camera,https://dummyimage.com/600x400/000/fff&text=Canon+EOS+M100,33
10036,100006427,2021-04-15 01:36:48.996820,Soneeya Hussain,Female,2000-05-17,soneeya.hussain@fakeemail.com,9841240047,Other,browser,27.6954,85.2894,Ganeshman Singh Path,2021-03-04 12:55:06.891870,Canon EOS M100,60990,Camera,https://dummyimage.com/600x400/000/fff&text=Canon+EOS+M100,33
10036,100007234,2021-04-26 06:07:56.093655,Riyane Lamishhane,Female,2006-05-29,riyane.lamishhane@fakeemail.com,9841677959,Google Search,app,27.6976,85.3038,Wonde Height,2021-03-20 05:44:49.878895,Canon EOS M100,60990,Camera,https://dummyimage.com/600x400/000/fff&text=Canon+EOS+M100,33
10036,100007418,2021-07-09 14:45:17.480688,Sunita Yengden,Female,1996-03-30,sunita.yengden@fakeemail.com,9841157565,Word of Mouth,browser,27.7132,85.3507,Gaurighat Marg,2021-03-23 13:27:27.226608,Canon EOS M100,60990,Camera,https://dummyimage.com/600x400/000/fff&text=Canon+EOS+M100,33
10036,100007566,2021-03-26 06:42:11.871893,Mahima Sonthalia,Female,1982-10-14,mahima.sonthalia@fakeemail.com,9841733711,Facebook/Ads,browser,27.7333,85.3173,Lincoln College,2021-03-26 02:44:48.378410,Canon EOS M100,60990,Camera,https://dummyimage.com/600x400/000/fff&text=Canon+EOS+M100,33
10036,100008485,2021-08-15 05:59:25.481381,Kush Rahaman,Male,2004-11-17,kush.rahaman@fakeemail.com,9841242353,Facebook/Ads,browser,27.728,85.3244,Shibungal Galli,2021-04-13 07:19:28.283489,Canon EOS M100,60990,Camera,https://dummyimage.com/600x400/000/fff&text=Canon+EOS+M100,33
10036,100010507,2021-05-28 15:07:46.269744,Amita Darai,Female,2005-08-10,amita.darai@fakeemail.com,9841339494,Facebook/Ads,browser,27.7095,85.2805,Sitapaila Marg,2021-05-19 16:28:55.956103,Canon EOS M100,60990,Camera,https://dummyimage.com/600x400/000/fff&text=Canon+EOS+M100,33
10036,100010909,2021-05-25 05:23:54.229138,Ansu Jwarchan,Female,1999-11-25,ansu.jwarchan@fakeemail.com,9841667461,Google Search,browser,27.6747,85.3099,Jane Goodall Institute ,2021-05-25 04:19:40.815300,Canon EOS M100,60990,Camera,https://dummyimage.com/600x400/000/fff&text=Canon+EOS+M100,33
10036,100012003,2021-06-12 08:50:57.580241,Samita Yagol,Female,1999-04-24,samita.yagol@fakeemail.com,9841908896,Other,browser,27.6899,85.3093,Shiva Parbati Marg,2021-06-12 03:30:55.695165,Canon EOS M100,60990,Camera,https://dummyimage.com/600x400/000/fff&text=Canon+EOS+M100,33
10036,100018022,2021-08-06 15:36:43.329203,Palisha G.c.,Female,1986-10-01,palisha.g.c.@fakeemail.com,9841311977,Google Search,browser,27.7155,85.3129,Amrit Marg,2021-08-06 04:21:41.089659,Canon EOS M100,60990,Camera,https://dummyimage.com/600x400/000/fff&text=Canon+EOS+M100,33
10036,100018184,2021-08-07 14:14:03.824887,Aashish Archarya,Male,1986-06-20,aashish.archarya@fakeemail.com,9841905061,Google Search,browser,27.7305,85.317,Solid Orientation Pvt.Ltd.,2021-08-07 12:31:45.739546,Canon EOS M100,60990,Camera,https://dummyimage.com/600x400/000/fff&text=Canon+EOS+M100,33
10036,100019012,2021-08-13 22:14:58.185267,Eyrum Tibrawal,Female,1996-05-30,eyrum.tibrawal@fakeemail.com,9841268080,Other,browser,27.7228,85.3134,Samakhusi Marg,2021-08-13 11:58:29.487268,Canon EOS M100,60990,Camera,https://dummyimage.com/600x400/000/fff&text=Canon+EOS+M100,33
10036,100019610,2021-08-18 00:02:58.836765,Bejyo Bhochhiboya,Male,2003-09-08,bejyo.bhochhiboya@fakeemail.com,9841300593,Word of Mouth,browser,27.7158,85.306,Kushlechaur Marg,2021-08-17 13:20:52.015130,Canon EOS M100,60990,Camera,https://dummyimage.com/600x400/000/fff&text=Canon+EOS+M100,33
10038,100000423,2021-03-25 00:29:27.582176,Palisha Dhungana,Female,2007-02-03,palisha.dhungana@fakeemail.com,9841269358,Google Search,browser,27.6692,85.3207,Lagankhel Satdobato Rd,2020-09-20 01:08:35.976667,"MacBook Pro 13 (Early 2020, 16GB/1TB)",295000,Laptop,"https://dummyimage.com/600x400/000/fff&text=MacBook+Pro+13+(Early+2020,+16GB/1TB)",22
10038,100000842,2020-11-22 04:39:37.511325,Yubaraj Lohiya,Male,1993-08-22,yubaraj.lohiya@fakeemail.com,9841540086,Facebook/Ads,browser,27.6954,85.3444,Bhimsengola Marg,2020-10-07 12:46:23.926943,"MacBook Pro 13 (Early 2020, 16GB/1TB)",295000,Laptop,"https://dummyimage.com/600x400/000/fff&text=MacBook+Pro+13+(Early+2020,+16GB/1TB)",22
10038,100003040,2020-12-14 11:45:26.520407,Reeya Lamichhane,Female,2001-12-22,reeya.lamichhane@fakeemail.com,9841362135,Google Search,browser,27.6812,85.309,Surshala Music Academy,2020-12-14 01:35:53.018936,"MacBook Pro 13 (Early 2020, 16GB/1TB)",295000,Laptop,"https://dummyimage.com/600x400/000/fff&text=MacBook+Pro+13+(Early+2020,+16GB/1TB)",22
10038,100003385,2021-03-27 06:01:00.396232,Riyane Remal,Female,2005-12-18,riyane.remal@fakeemail.com,9841198494,Other,browser,27.6785,85.3103,Sports Hive,2020-12-24 14:25:18.188855,"MacBook Pro 13 (Early 2020, 16GB/1TB)",295000,Laptop,"https://dummyimage.com/600x400/000/fff&text=MacBook+Pro+13+(Early+2020,+16GB/1TB)",22
10038,100003403,2020-12-24 19:57:55.665660,Bikash Kumhal,Male,2008-08-29,bikash.kumhal@fakeemail.com,9841984686,Word of Mouth,browser,27.7128,85.2945,KMC -15 Ward Office,2020-12-24 10:54:43.404362,"MacBook Pro 13 (Early 2020, 16GB/1TB)",295000,Laptop,"https://dummyimage.com/600x400/000/fff&text=MacBook+Pro+13+(Early+2020,+16GB/1TB)",22
